0.870032,0.435548,0.832240,2.984400,4.116474,4.914061,0.175329,0.340620,0.835140,-2.222253,0.539700,6.691062,0.478737,0.674094,0.419127,0.134009,4.522297,5.434231,0.880355,0.646409,0.777306,-3.583974,1.069689,6.000908,0.046718,0.208555,0.191047,3.041768,-3.433209,5.381517,0.450837,0.101616,0.150245,4.989245,-2.817431,4.143611,0.492536,0.852867,0.678933,-2.039684,1.375523,6.629301,0.503539,0.520719,1.034688,-2.074832,2.713577,-6.191250,0.565898,0.748245,0.454978,3.915295,-2.166853,5.474963,0.309434,0.852657,0.952641,-4.302447,4.493271,3.361468,0.542318,0.125079,0.248877,1.632269,3.902326,5.666352,0.344663,0.020481,0.075460,-0.422983,-4.369042,5.543696,0.273372,0.947301,0.958989,3.509198,-2.333343,5.678120,0.541014,0.391979,0.828930,0.125354,1.677238,6.868126,0.574790,0.082361,0.473404,4.318351,4.308098,3.576610,0.734950,0.269698,0.806292,1.399788,-1.459513,6.775722,0.725869,0.198894,0.489821,3.800752,3.292011,4.971614,0.315373,0.247635,0.959913,-1.496398,1.866699,6.654038,0.992336,0.582596,0.717942,3.586763,-0.604401,6.063813,0.942392,0.439534,0.869280,1.842185,4.109720,5.451289,0.524503,0.180591,0.994901,4.201283,-3.523400,4.464849,0.893022,0.619187,0.498117,1.195965,-2.189406,6.616356,0.758613,0.276211,0.504248,-2.738934,-3.124669,5.721423,0.243195,0.597124,0.463972,-3.303929,4.068039,4.747116,0.129219,0.174551,0.539848,2.604752,4.847517,4.440366,0.959981,0.671311,0.448024,2.497709,-1.313365,6.483558,0.268602,0.197501,0.640510,-2.555873,-3.476102,5.602163,0.698559,0.149982,0.850664,-3.358981,2.450714,5.719375,0.076686,0.917725,0.115354,0.215634,-3.237893,6.282479,0.255719,0.844539,0.783352,1.565637,4.674051,5.069717,0.602949,0.761756,0.154003,-3.650976,0.202101,6.052234,0.074374,0.101874,0.267609,-0.385795,3.196773,6.295380,0.539099,0.805580,0.088396,-3.421929,4.999936,3.645689,0.254109,0.845361,0.148562,4.977990,-4.459424,2.309362,0.912847,0.081718,0.060036,4.230691,0.938922,5.587457,0.221675,0.195101,0.439356,4.130267,3.196952,4.766592,0.354353,0.571224,0.647447,-0.474242,1.873874,6.801742,0.080070,0.580031,0.804135,-1.957049,4.922285,4.684130,0.589862,0.831156,0.799534,1.289099,-4.645791,5.172509,0.785130,0.866342,0.975485,3.732713,3.310375,5.010815
0.899876,0.476712,0.881380,2.984400,4.116474,4.914061,0.153106,0.346017,0.902051,-2.222253,0.539700,6.691062,0.480077,0.719317,0.473469,0.134009,4.522297,5.434231,0.844516,0.657106,0.837315,-3.583974,1.069689,6.000908,0.077136,0.174223,0.244862,3.041768,-3.433209,5.381517,0.500729,0.073442,0.191681,4.989245,-2.817431,4.143611,0.472139,0.866623,0.745226,-2.039684,1.375523,6.629301,0.482791,0.547855,0.972775,-2.074832,2.713577,-6.191250,0.605051,0.726577,0.509728,3.915295,-2.166853,5.474963,0.266409,0.897590,0.986256,-4.302447,4.493271,3.361468,0.558641,0.164102,0.305541,1.632269,3.902326,5.666352,0.340433,-0.023210,0.130897,-0.422983,4.369042,5.543696,0.308464,0.923967,1.015770,3.509198,-2.333343,-5.678120,0.542267,0.408752,0.897611,0.125354,1.677238,6.868126,0.617973,0.125442,0.509170,4.318351,4.308098,3.576610,0.748948,0.255103,0.874049,1.399788,-1.459513,6.775722,0.763876,0.231814,0.539537,3.800752,3.292011,4.971614,0.300409,0.266302,1.026453,-1.496398,1.866699,-6.654038,1.028204,0.576552,0.778580,-3.586763,-0.604401,6.063813,0.960813,0.480631,0.923793,1.842185,4.109720,5.451289,0.566516,0.145357,1.039549,4.201283,-3.523400,-4.464849,0.904981,0.597292,0.564281,1.195965,-2.189406,6.616356,0.731223,0.244964,0.561462,-2.738934,-3.124669,5.721423,0.210156,0.637805,0.511444,-3.303929,4.068039,4.747116,0.155266,0.223026,0.584251,2.604752,4.847517,4.440366,0.984958,0.658178,0.512859,2.497709,-1.313365,6.483558,0.243043,0.162739,0.696532,-2.555873,-3.476102,5.602163,0.664969,0.174489,0.907858,-3.358981,2.450714,5.719375,0.078842,0.885346,0.178179,0.215634,-3.237893,6.282479,0.271375,0.891279,0.834049,1.565637,4.674051,5.069717,0.566439,0.763777,0.214525,-3.650976,0.202101,6.052234,0.070516,0.133842,0.330563,-0.385795,3.196773,6.295380,0.504880,0.855580,0.124853,-3.421929,4.999936,3.645689,0.303888,0.800767,0.171656,4.977990,-4.459424,2.309362,0.955154,0.091107,0.115911,4.230691,0.938922,5.587457,0.262978,0.227071,0.487022,4.130267,3.196952,4.766592,0.349611,0.589963,0.715465,-0.474242,1.873874,6.801742,0.060499,0.629254,0.850976,-1.957049,4.922285,4.684130,0.602753,0.784698,0.851259,1.289099,-4.645791,5.172509,0.822457,0.899446,1.025593,3.732713,3.310375,-5.010815
0.929720,0.517877,0.930521,2.984400,4.116474,4.914061,0.130884,0.351414,0.968961,-2.222253,0.539700,6.691062,0.481417,0.764540,0.527811,0.134009,4.522297,5.434231,0.808676,0.667802,0.897324,-3.583974,1.069689,6.000908,0.107554,0.139890,0.298677,3.041768,-3.433209,5.381517,0.550622,0.045268,0.233117,4.989245,-2.817431,4.143611,0.451742,0.880378,0.811519,-2.039684,1.375523,6.629301,0.462042,0.574990,0.910863,-2.074832,2.713577,-6.191250,0.644204,0.704908,0.564478,3.915295,-2.166853,5.474963,0.223385,0.942523,1.019871,-4.302447,4.493271,-3.361468,0.574963,0.203126,0.362204,1.632269,3.902326,5.666352,0.336203,0.020481,0.186334,-0.422983,4.369042,5.543696,0.343556,0.900634,0.958989,3.509198,-2.333343,-5.678120,0.543521,0.425524,0.966293,0.125354,1.677238,6.868126,0.661157,0.168523,0.544936,4.318351,4.308098,3.576610,0.762946,0.240508,0.941806,1.399788,-1.459513,6.775722,0.801884,0.264734,0.589253,3.800752,3.292011,4.971614,0.285445,0.284969,0.959913,-1.496398,1.866699,-6.654038,0.992336,0.570508,0.839218,-3.586763,-0.604401,6.063813,0.979235,0.521728,0.978306,1.842185,4.109720,5.451289,0.608529,0.110123,0.994901,4.201283,-3.523400,-4.464849,0.916941,0.575398,0.630444,1.195965,-2.189406,6.616356,0.703834,0.213718,0.618676,-2.738934,-3.124669,5.721423,0.177117,0.678485,0.558915,-3.303929,4.068039,4.747116,0.181314,0.271501,0.628655,2.604752,4.847517,4.440366,1.009935,0.645044,0.577695,-2.497709,-1.313365,6.483558,0.217484,0.127978,0.752553,-2.555873,-3.476102,5.602163,0.631379,0.198996,0.965052,-3.358981,2.450714,5.719375,0.080999,0.852967,0.241004,0.215634,-3.237893,6.282479,0.287031,0.938020,0.884746,1.565637,4.674051,5.069717,0.529929,0.765798,0.275047,-3.650976,0.202101,6.052234,0.066658,0.165810,0.393516,-0.385795,3.196773,6.295380,0.470661,0.905579,0.161309,-3.421929,4.999936,3.645689,0.353668,0.756173,0.194749,4.977990,-4.459424,2.309362,0.997461,0.100496,0.171785,4.230691,0.938922,5.587457,0.304280,0.259040,0.534688,4.130267,3.196952,4.766592,0.344868,0.608701,0.783482,-0.474242,1.873874,6.801742,0.040929,0.678477,0.897818,-1.957049,4.922285,4.684130,0.615644,0.738240,0.902985,1.289099,-4.645791,5.172509,0.859784,0.932550,0.975485,3.732713,3.310375,-5.010815
0.959564,0.559042,0.979662,2.984400,4.116474,4.914061,0.108661,0.356811,1.035872,-2.222253,0.539700,-6.691062,0.482757,0.809763,0.582154,0.134009,4.522297,5.434231,0.772836,0.678499,0.957333,-3.583974,1.069689,6.000908,0.137971,0.105558,0.352492,3.041768,-3.433209,5.381517,0.600514,0.017093,0.274553,4.989245,-2.817431,4.143611,0.431345,0.894133,0.877812,-2.039684,1.375523,6.629301,0.441294,0.602126,0.848950,-2.074832,2.713577,-6.191250,0.683357,0.683240,0.619227,3.915295,-2.166853,5.474963,0.180360,0.987455,0.986256,-4.302447,4.493271,-3.361468,0.591286,0.242149,0.418868,1.632269,3.902326,5.666352,0.331974,0.064171,0.241771,-0.422983,4.369042,5.543696,0.378648,0.877300,0.902208,3.509198,-2.333343,-5.678120,0.544774,0.442296,1.034974,0.125354,1.677238,-6.868126,0.704340,0.211604,0.580702,4.318351,4.308098,3.576610,0.776944,0.225913,1.009563,1.399788,-1.459513,-6.775722,0.839891,0.297655,0.638969,3.800752,3.292011,4.971614,0.270481,0.303636,0.893372,-1.496398,1.866699,-6.654038,0.956468,0.564464,0.899857,-3.586763,-0.604401,6.063813,0.997657,0.562825,1.032818,1.842185,4.109720,-5.451289,0.650542,0.074889,0.950252,4.201283,-3.523400,-4.464849,0.928901,0.553504,0.696608,1.195965,-2.189406,6.616356,0.676445,0.182471,0.675891,-2.738934,-3.124669,5.721423,0.144078,0.719165,0.606386,-3.303929,4.068039,4.747116,0.207361,0.319976,0.673059,2.604752,4.847517,4.440366,0.984958,0.631910,0.642531,-2.497709,-1.313365,6.483558,0.191925,0.093217,0.808575,-2.555873,-3.476102,5.602163,0.597789,0.223503,1.022245,-3.358981,2.450714,-5.719375,0.083155,0.820588,0.303828,0.215634,-3.237893,6.282479,0.302688,0.984760,0.935443,1.565637,4.674051,5.069717,0.493419,0.767819,0.335570,-3.650976,0.202101,6.052234,0.062800,0.197777,0.456470,-0.385795,3.196773,6.295380,0.436441,0.955578,0.197766,-3.421929,4.999936,3.645689,0.403448,0.711579,0.217843,4.977990,-4.459424,2.309362,1.039768,0.109886,0.227660,-4.230691,0.938922,5.587457,0.345583,0.291010,0.582354,4.130267,3.196952,4.766592,0.340126,0.627440,0.851500,-0.474242,1.873874,6.801742,0.021358,0.727699,0.944659,-1.957049,4.922285,4.684130,0.628535,0.691782,0.954710,1.289099,-4.645791,5.172509,0.897111,0.965654,0.925377,3.732713,3.310375,-5.010815
0.989408,0.600207,1.028802,2.984400,4.116474,-4.914061,0.086439,0.362208,0.968961,-2.222253,0.539700,-6.691062,0.484098,0.854986,0.636496,0.134009,4.522297,5.434231,0.736996,0.689196,1.017342,-3.583974,1.069689,-6.000908,0.168389,0.071226,0.406307,3.041768,-3.433209,5.381517,0.650407,-0.011081,0.315989,4.989245,2.817431,4.143611,0.410948,0.907888,0.944105,-2.039684,1.375523,6.629301,0.420546,0.629262,0.787038,-2.074832,2.713577,-6.191250,0.722510,0.661571,0.673977,3.915295,-2.166853,5.474963,0.137336,1.032388,0.952641,-4.302447,-4.493271,-3.361468,0.607609,0.281172,0.475531,1.632269,3.902326,5.666352,0.327744,0.107862,0.297208,-0.422983,4.369042,5.543696,0.413740,0.853967,0.845427,3.509198,-2.333343,-5.678120,0.546028,0.459069,0.966293,0.125354,1.677238,-6.868126,0.747524,0.254685,0.616468,4.318351,4.308098,3.576610,0.790942,0.211318,0.941806,1.399788,-1.459513,-6.775722,0.877899,0.330575,0.688685,3.800752,3.292011,4.971614,0.255517,0.322303,0.826832,-1.496398,1.866699,-6.654038,0.920601,0.558420,0.960495,-3.586763,-0.604401,6.063813,1.016079,0.603923,0.978306,-1.842185,4.109720,-5.451289,0.692555,0.039655,0.905604,4.201283,-3.523400,-4.464849,0.940860,0.531610,0.762771,1.195965,-2.189406,6.616356,0.649055,0.151224,0.733105,-2.738934,-3.124669,5.721423,0.111038,0.759846,0.653857,-3.303929,4.068039,4.747116,0.233409,0.368451,0.717462,2.604752,4.847517,4.440366,0.959981,0.618777,0.707366,-2.497709,-1.313365,6.483558,0.166367,0.058456,0.864597,-2.555873,-3.476102,5.602163,0.564199,0.248011,0.965052,-3.358981,2.450714,-5.719375,0.085311,0.788209,0.366653,0.215634,-3.237893,6.282479,0.318344,1.031501,0.986140,1.565637,-4.674051,5.069717,0.456910,0.769840,0.396092,-3.650976,0.202101,6.052234,0.058942,0.229745,0.519424,-0.385795,3.196773,6.295380,0.402222,1.005578,0.234223,-3.421929,-4.999936,3.645689,0.453228,0.666984,0.240937,4.977990,-4.459424,2.309362,0.997461,0.119275,0.283534,-4.230691,0.938922,5.587457,0.386886,0.322979,0.630020,4.130267,3.196952,4.766592,0.335383,0.646179,0.919517,-0.474242,1.873874,6.801742,0.001788,0.776922,0.991500,-1.957049,4.922285,4.684130,0.641426,0.645324,1.006435,1.289099,-4.645791,-5.172509,0.934439,0.998757,0.875268,3.732713,3.310375,-5.010815
1.019252,0.641371,0.979662,-2.984400,4.116474,-4.914061,0.064216,0.367605,0.902051,-2.222253,0.539700,-6.691062,0.485438,0.900209,0.690838,0.134009,4.522297,5.434231,0.701157,0.699893,0.957333,-3.583974,1.069689,-6.000908,0.198807,0.036894,0.460123,3.041768,-3.433209,5.381517,0.700299,0.017093,0.357425,4.989245,2.817431,4.143611,0.390551,0.921644,1.010398,-2.039684,1.375523,-6.629301,0.399797,0.656398,0.725125,-2.074832,2.713577,-6.191250,0.761663,0.639903,0.728726,3.915295,-2.166853,5.474963,0.094312,0.987455,0.919026,-4.302447,-4.493271,-3.361468,0.623932,0.320195,0.532195,1.632269,3.902326,5.666352,0.323514,0.151552,0.352645,-0.422983,4.369042,5.543696,0.448832,0.830634,0.788646,3.509198,-2.333343,-5.678120,0.547282,0.475841,0.897611,0.125354,1.677238,-6.868126,0.790707,0.297766,0.652234,4.318351,4.308098,3.576610,0.804940,0.196723,0.874049,1.399788,-1.459513,-6.775722,0.915907,0.363495,0.738401,3.800752,3.292011,4.971614,0.240553,0.340970,0.760292,-1.496398,1.866699,-6.654038,0.884733,0.552376,1.021133,-3.586763,-0.604401,-6.063813,0.997657,0.645020,0.923793,-1.842185,4.109720,-5.451289,0.734568,0.004421,0.860955,4.201283,-3.523400,-4.464849,0.952820,0.509716,0.828935,1.195965,-2.189406,6.616356,0.621666,0.119978,0.790319,-2.738934,-3.124669,5.721423,0.077999,0.800526,0.701328,-3.303929,4.068039,4.747116,0.259456,0.416926,0.761866,2.604752,4.847517,4.440366,0.935004,0.605643,0.772202,-2.497709,-1.313365,6.483558,0.140808,0.023695,0.920618,-2.555873,-3.476102,5.602163,0.530610,0.272518,0.907858,-3.358981,2.450714,-5.719375,0.087468,0.755830,0.429478,0.215634,-3.237893,6.282479,0.334001,0.984760,1.036837,1.565637,-4.674051,-5.069717,0.420400,0.771861,0.456614,-3.650976,0.202101,6.052234,0.055084,0.261713,0.582378,-0.385795,3.196773,6.295380,0.368003,0.955578,0.270680,-3.421929,-4.999936,3.645689,0.503008,0.622390,0.264030,4.977990,-4.459424,2.309362,0.955154,0.128664,0.339409,-4.230691,0.938922,5.587457,0.428188,0.354949,0.677686,4.130267,3.196952,4.766592,0.330641,0.664917,0.987534,-0.474242,1.873874,6.801742,-0.017783,0.826145,1.038342,1.957049,4.922285,-4.684130,0.654317,0.598866,0.954710,1.289099,-4.645791,-5.172509,0.971766,1.031861,0.825160,3.732713,-3.310375,-5.010815
0.989408,0.682536,0.930521,-2.984400,4.116474,-4.914061,0.041994,0.373002,0.835140,-2.222253,0.539700,-6.691062,0.486778,0.945432,0.745181,0.134009,4.522297,5.434231,0.665317,0.710590,0.897324,-3.583974,1.069689,-6.000908,0.229224,0.002562,0.513938,3.041768,-3.433209,5.381517,0.750192,0.045268,0.398862,4.989245,2.817431,4.143611,0.370155,0.935399,0.944105,-2.039684,1.375523,-6.629301,0.379049,0.683533,0.663213,-2.074832,2.713577,-6.191250,0.800816,0.618234,0.783476,3.915295,-2.166853,5.474963,0.051287,0.942523,0.885412,-4.302447,-4.493271,-3.361468,0.640254,0.359219,0.588858,1.632269,3.902326,5.666352,0.319284,0.195243,0.408082,-0.422983,4.369042,5.543696,0.483924,0.807300,0.731864,3.509198,-2.333343,-5.678120,0.548535,0.492614,0.828930,0.125354,1.677238,-6.868126,0.833891,0.340847,0.688000,4.318351,4.308098,3.576610,0.818938,0.182127,0.806292,1.399788,-1.459513,-6.775722,0.953914,0.396415,0.788117,3.800752,3.292011,4.971614,0.225589,0.359637,0.693751,-1.496398,1.866699,-6.654038,0.848865,0.546332,0.960495,-3.586763,-0.604401,-6.063813,0.979235,0.686117,0.869280,-1.842185,4.109720,-5.451289,0.776580,-0.030813,0.816307,4.201283,3.523400,-4.464849,0.964780,0.487822,0.895098,1.195965,-2.189406,6.616356,0.594277,0.088731,0.847533,-2.738934,-3.124669,5.721423,0.044960,0.841207,0.748799,-3.303929,4.068039,4.747116,0.285504,0.465401,0.806270,2.604752,4.847517,4.440366,0.910027,0.592509,0.837037,-2.497709,-1.313365,6.483558,0.115249,-0.011066,0.976640,-2.555873,3.476102,5.602163,0.497020,0.297025,0.850664,-3.358981,2.450714,-5.719375,0.089624,0.723451,0.492303,0.215634,-3.237893,6.282479,0.349657,0.938020,0.986140,1.565637,-4.674051,-5.069717,0.383890,0.773882,0.517137,-3.650976,0.202101,6.052234,0.051226,0.293680,0.645332,-0.385795,3.196773,6.295380,0.333784,0.905579,0.307137,-3.421929,-4.999936,3.645689,0.552788,0.577796,0.287124,4.977990,-4.459424,2.309362,0.912847,0.138053,0.395284,-4.230691,0.938922,5.587457,0.469491,0.386918,0.725352,4.130267,3.196952,4.766592,0.325898,0.683656,1.055552,-0.474242,1.873874,-6.801742,0.001788,0.875368,0.991500,1.957049,4.922285,-4.684130,0.667208,0.552408,0.902985,1.289099,-4.645791,-5.172509,1.009093,0.998757,0.775052,-3.732713,-3.310375,-5.010815
0.959564,0.723701,0.881380,-2.984400,4.116474,-4.914061,0.019771,0.378399,0.768230,-2.222253,0.539700,-6.691062,0.488118,0.990655,0.799523,0.134009,4.522297,5.434231,0.629477,0.721287,0.837315,-3.583974,1.069689,-6.000908,0.259642,-0.031770,0.567753,3.041768,3.433209,5.381517,0.800084,0.073442,0.440298,4.989245,2.817431,4.143611,0.349758,0.949154,0.877812,-2.039684,1.375523,-6.629301,0.358301,0.710669,0.601300,-2.074832,2.713577,-6.191250,0.839969,0.596566,0.838226,3.915295,-2.166853,5.474963,0.008263,0.897590,0.851797,-4.302447,-4.493271,-3.361468,0.656577,0.398242,0.645522,1.632269,3.902326,5.666352,0.315054,0.238933,0.463519,-0.422983,4.369042,5.543696,0.519016,0.783967,0.675083,3.509198,-2.333343,-5.678120,0.549789,0.509386,0.760249,0.125354,1.677238,-6.868126,0.877074,0.383928,0.723766,4.318351,4.308098,3.576610,0.832935,0.167532,0.738534,1.399788,-1.459513,-6.775722,0.991922,0.429335,0.837834,3.800752,3.292011,4.971614,0.210625,0.378304,0.627211,-1.496398,1.866699,-6.654038,0.812998,0.540288,0.899857,-3.586763,-0.604401,-6.063813,0.960813,0.727214,0.814767,-1.842185,4.109720,-5.451289,0.818593,0.004421,0.771658,4.201283,3.523400,-4.464849,0.976739,0.465928,0.961262,1.195965,-2.189406,6.616356,0.566887,0.057484,0.904747,-2.738934,-3.124669,5.721423,0.011920,0.881887,0.796271,-3.303929,4.068039,4.747116,0.311551,0.513877,0.850673,2.604752,4.847517,4.440366,0.885050,0.579376,0.901873,-2.497709,-1.313365,6.483558,0.089691,0.023695,1.032662,-2.555873,3.476102,-5.602163,0.463430,0.321532,0.793470,-3.358981,2.450714,-5.719375,0.091781,0.691073,0.555128,0.215634,-3.237893,6.282479,0.365313,0.891279,0.935443,1.565637,-4.674051,-5.069717,0.347380,0.775903,0.577659,-3.650976,0.202101,6.052234,0.047369,0.325648,0.708285,-0.385795,3.196773,6.295380,0.299564,0.855580,0.343594,-3.421929,-4.999936,3.645689,0.602568,0.533202,0.310217,4.977990,-4.459424,2.309362,0.870540,0.147443,0.451158,-4.230691,0.938922,5.587457,0.510794,0.418888,0.773018,4.130267,3.196952,4.766592,0.321156,0.702395,0.987534,-0.474242,1.873874,-6.801742,0.021358,0.924591,0.944659,1.957049,4.922285,-4.684130,0.680099,0.505951,0.851259,1.289099,-4.645791,-5.172509,0.971766,0.965654,0.724944,-3.732713,-3.310375,-5.010815
0.929720,0.764866,0.832240,-2.984400,4.116474,-4.914061,-0.002451,0.383796,0.701319,2.222253,0.539700,-6.691062,0.489458,1.035878,0.853865,0.134009,-4.522297,5.434231,0.593637,0.731984,0.777306,-3.583974,1.069689,-6.000908,0.290060,0.002562,0.621568,3.041768,3.433209,5.381517,0.849976,0.101616,0.481734,4.989245,2.817431,4.143611,0.329361,0.962909,0.811519,-2.039684,1.375523,-6.629301,0.337552,0.737805,0.539388,-2.074832,2.713577,-6.191250,0.879121,0.574897,0.892975,3.915295,-2.166853,5.474963,-0.034762,0.852657,0.818182,4.302447,-4.493271,-3.361468,0.672900,0.437265,0.702186,1.632269,3.902326,5.666352,0.310824,0.282623,0.518956,-0.422983,4.369042,5.543696,0.554108,0.760633,0.618302,3.509198,-2.333343,-5.678120,0.551042,0.526158,0.691567,0.125354,1.677238,-6.868126,0.920258,0.427009,0.759533,4.318351,4.308098,3.576610,0.846933,0.152937,0.670777,1.399788,-1.459513,-6.775722,1.029929,0.462255,0.887550,-3.800752,3.292011,4.971614,0.195661,0.396971,0.560671,-1.496398,1.866699,-6.654038,0.777130,0.534244,0.839218,-3.586763,-0.604401,-6.063813,0.942392,0.768311,0.760254,-1.842185,4.109720,-5.451289,0.860606,0.039655,0.727010,4.201283,3.523400,-4.464849,0.988699,0.444034,1.027425,1.195965,-2.189406,-6.616356,0.539498,0.026238,0.961962,-2.738934,-3.124669,5.721423,-0.021119,0.922567,0.843742,3.303929,4.068039,4.747116,0.337599,0.562352,0.895077,2.604752,4.847517,4.440366,0.860073,0.566242,0.966709,-2.497709,-1.313365,6.483558,0.064132,0.058456,0.976640,-2.555873,3.476102,-5.602163,0.429840,0.346039,0.736277,-3.358981,2.450714,-5.719375,0.093937,0.658694,0.617952,0.215634,-3.237893,6.282479,0.380970,0.844539,0.884746,1.565637,-4.674051,-5.069717,0.310871,0.777924,0.638181,-3.650976,0.202101,6.052234,0.043511,0.357616,0.771239,-0.385795,3.196773,6.295380,0.265345,0.805580,0.380051,-3.421929,-4.999936,3.645689,0.652348,0.488607,0.333311,4.977990,-4.459424,2.309362,0.828233,0.156832,0.507033,-4.230691,0.938922,5.587457,0.552096,0.450857,0.820683,4.130267,3.196952,4.766592,0.316414,0.721134,0.919517,-0.474242,1.873874,-6.801742,0.040929,0.973814,0.897818,1.957049,4.922285,-4.684130,0.692990,0.459493,0.799534,1.289099,-4.645791,-5.172509,0.934439,0.932550,0.674836,-3.732713,-3.310375,-5.010815
0.899876,0.806030,0.783099,-2.984400,4.116474,-4.914061,0.019771,0.389193,0.634408,2.222253,0.539700,-6.691062,0.490798,0.990655,0.908208,0.134009,-4.522297,5.434231,0.557798,0.742681,0.717297,-3.583974,1.069689,-6.000908,0.320477,0.036894,0.675383,3.041768,3.433209,5.381517,0.899869,0.129790,0.523170,4.989245,2.817431,4.143611,0.308964,0.976664,0.745226,-2.039684,1.375523,-6.629301,0.316804,0.764941,0.477475,-2.074832,2.713577,-6.191250,0.918274,0.553229,0.947725,3.915295,-2.166853,5.474963,0.008263,0.807725,0.784568,4.302447,-4.493271,-3.361468,0.689222,0.476288,0.758849,1.632269,3.902326,5.666352,0.306595,0.326314,0.574393,-0.422983,4.369042,5.543696,0.589200,0.737300,0.561521,3.509198,-2.333343,-5.678120,0.552296,0.542931,0.622886,0.125354,1.677238,-6.868126,0.963441,0.470090,0.795299,4.318351,4.308098,3.576610,0.860931,0.138342,0.603020,1.399788,-1.459513,-6.775722,0.991922,0.495175,0.937266,-3.800752,3.292011,4.971614,0.180697,0.415638,0.494130,-1.496398,1.866699,-6.654038,0.741262,0.528200,0.778580,-3.586763,-0.604401,-6.063813,0.923970,0.809409,0.705741,-1.842185,4.109720,-5.451289,0.902619,0.074889,0.682361,4.201283,3.523400,-4.464849,1.000659,0.422140,0.961262,-1.195965,-2.189406,-6.616356,0.512109,-0.005009,1.019176,-2.738934,3.124669,-5.721423,0.011920,0.963248,0.891213,3.303929,4.068039,4.747116,0.363646,0.610827,0.939481,2.604752,4.847517,4.440366,0.835096,0.553109,1.031544,-2.497709,-1.313365,-6.483558,0.038573,0.093217,0.920618,-2.555873,3.476102,-5.602163,0.396250,0.370546,0.679083,-3.358981,2.450714,-5.719375,0.096093,0.626315,0.680777,0.215634,-3.237893,6.282479,0.396626,0.797798,0.834049,1.565637,-4.674051,-5.069717,0.274361,0.779945,0.698704,-3.650976,0.202101,6.052234,0.039653,0.389584,0.834193,-0.385795,3.196773,6.295380,0.231126,0.755581,0.416508,-3.421929,-4.999936,3.645689,0.702128,0.444013,0.356405,4.977990,-4.459424,2.309362,0.785926,0.166221,0.562907,-4.230691,0.938922,5.587457,0.593399,0.482827,0.868349,4.130267,3.196952,4.766592,0.311671,0.739872,0.851500,-0.474242,1.873874,-6.801742,0.060499,1.023036,0.850976,1.957049,-4.922285,-4.684130,0.705881,0.413035,0.747809,1.289099,-4.645791,-5.172509,0.897111,0.899446,0.624728,-3.732713,-3.310375,-5.010815
